Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
US,Methven Family Vineyards 2005 Pinot Noir (Eola-Amity Hills),Pinot Noir,keizer,45.14,-123.12,25.0,86,25.0,86
Italy,Zorzettig 2007 Ronchi di Pietro Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,cividale del friuli,46.05,13.46,18.0,86,18.0,86
US,Bodega del Sur 2002 Carmesi Syrah-Zinfandel Red (Calaveras County),Red Blend,oakdale,38.14,-120.46,18.0,86,18.0,86
US,Bray 2007 Rosato Barbera (Shenandoah Valley (CA)),Barbera,placerville,38.5,-120.82,16.0,86,16.0,86
Canada,Colio 1998 Select Late Harvest Riesling (Lake Erie North Shore),Riesling,toronto,43.72,-79.6,18.0,86,18.0,86
France,Château Trimoulet 1996  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.91,-0.14,35.0,86,35.0,86
US,Talus 1998 Zinfandel (California),Zinfandel,ridgecrest,36.09,-117.97,8.0,85,8.0,85
US,Windsor 1997 Private Reserve Zinfandel (Mendocino),Zinfandel,windsor,38.54,-122.81,15.0,85,15.0,85
France,Domaine de Magalanne 2011 Lou Biou Signargues Red (Côtes du Rhône Villages),Rhône-style Red Blend,beaucaire,43.93,4.65,22.0,88,22.0,88
Italy,Terre de la Custodia 2009  Montefalco Sagrantino,Sagrantino,foligno,42.89,12.57,39.0,88,39.0,88
Germany,Binz 2013 Nackenheimer Kabinett Trocken Pinot Gris (Rheinhessen),Pinot Gris,trebur,49.91,8.35,14.0,88,14.0,88
France,Château du Grand Bos 2007  Graves,Bordeaux-style Red Blend,begles,44.68,-0.47,60.0,85,60.0,85
Italy,Condé 2010  Sangiovese di Romagna Superiore,Sangiovese,forli,44.13,11.99,23.0,85,23.0,85
US,Jacella 2011 Pinot Noir (Sonoma Coast),Pinot Noir,novato,38.12,-122.59,26.0,85,26.0,85
US,Cimarone 2011 Three Creek Vineyard Cabernet Sauvignon (Happy Canyon of Santa Barbara),Cabernet Sauvignon,lompoc,34.67,-120.11,40.0,85,40.0,85
Italy,E. Pira e Figli (Chiara Boschis) 2009  Dolcetto d'Alba,Dolcetto,bra,44.61,7.94,19.0,87,19.0,87
South Africa,Solms-Delta 2006 Solms Hegewisch Shiraz (Western Cape),Shiraz,paarl,-33.86,18.99,40.0,87,40.0,87
Italy,Tre Donne 2006 Tradizione  (Barbera d'Alba),Barbera,alba,44.73,8.12,17.0,87,17.0,87
US,Maroon 2007 Maroon Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,napa,38.32,-122.24,60.0,87,60.0,87
New Zealand,Martin's Rake 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,waipawa,-41.22,175.49,14.0,87,14.0,87
New Zealand,Matua Valley 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,havelock,-41.48,173.87,12.0,87,12.0,87
Italy,Agricola Sulin 2008  Barbera del Monferrato,Barbera,casale monferrato,45.05,8.31,16.0,87,16.0,87
Italy,Tormaresca 2010 Bocca di Lupo Aglianico (Castel del Monte),Aglianico,san pietro vernotico,40.53,18.03,46.0,88,46.0,88
Italy,Apollonio 2011 Red (Copertino),Red Blend,monteroni di lecce,40.32,18.11,19.0,88,19.0,88
France,Vignobles Brumont 2012 Château Bouscassé Red (Madiran),Red Blend,pau,43.62,-0.1,25.0,94,25.0,94
France,Château de Gayon 2009 Dou Barringuet Tannat-Cabernet (Madiran),Tannat-Cabernet,mont-de-marsan,43.88,-0.28,40.0,94,40.0,94
Italy,Borgo del Tiglio 2015 Friulano (Collio),Friulano,cividale del friuli,45.98,13.46,35.0,94,35.0,94
Spain,Maetierra Dominum 2009 QP  (Rioja),Tempranillo Blend,calahorra,42.33,-1.99,68.0,94,68.0,94
US,Robert Young 2006 Chardonnay (Alexander Valley),Chardonnay,healdsburg,38.69,-122.82,40.0,92,40.0,92
US,Eaglepoint Ranch 2006 Petite Sirah (Mendocino County),Petite Sirah,sonoma,38.41,-122.54,26.0,92,26.0,92
US,Santa Cruz Mountain Vineyard 2014 Hook Vineyard Grenache (Santa Lucia Highlands),Grenache,santa cruz,36.96,-122.05,25.0,90,25.0,90
Germany,Balthasar Ress 2014 Feinherb Riesling (Rheingau),Riesling,ingelheim,50.01,8.06,17.0,90,17.0,90
US,BKB 2014 Makena Pinot Noir (Eola-Amity Hills),Pinot Noir,rapid city,43.95,-103.52,35.0,90,35.0,90
Slovenia,Colliano 2013 Estate Bottled Ribolla Gialla (Goriska Brda),Ribolla Gialla,kromberk,45.93,13.74,15.0,90,15.0,90
US,Col Solare 2006 Red (Columbia Valley (WA)),Red Blend,west richland,46.29,-119.43,70.0,91,70.0,91
US,Dyer 2006 Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,santa rosa,38.56,-122.57,75.0,91,75.0,91
US,Quady 2012 Elysium Black Muscat (California),Black Muscat,madera,36.94,-120.11,25.0,89,25.0,89
Argentina,Bodega Patritti 2010 Lassia Select Red (Patagonia),Red Blend,neuquen,-38.6,-68.26,14.0,89,14.0,89
Spain,Nita 2011 Red (Priorat),Red Blend,cambrils,41.19,0.78,25.0,89,25.0,89
Spain,Señorío de Sotillo 2010 Crianza  (Ribera del Duero),Red Blend,aranda de duero,41.61,-3.96,20.0,89,20.0,89
France,Domaine de Poulvarel 2009 Red (Costières de Nîmes),Rhône-style Red Blend,beaucaire,43.92,4.56,20.0,89,20.0,89
Italy,Tenuta Villa Trasqua 2013 Traluna Red (Toscana),Red Blend,poggibonsi,43.4,11.25,16.0,88,16.0,88
France,Domaine des Coteaux des Travers 2013 Char à Vin Red (Côtes du Rhône),Rhône-style Red Blend,valreas,44.23,4.99,12.0,88,12.0,88
Spain,El Xamfrà 2011 Brut Sparkling (Cava),Sparkling Blend,martorell,41.42,1.79,16.0,88,16.0,88
US,HdV 2010 Hyde Vineyard Belle Cousine Red (Napa Valley),Bordeaux-style Red Blend,napa,38.33,-122.28,66.0,88,66.0,88
France,Domaine Feuillat-Juillot 2013 Les Coères Premier Cru  (Montagny),Chardonnay,chalon-sur-saone,46.7,4.67,28.0,90,28.0,90
Austria,Polz 2013 Therese Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,pesnica pri mariboru,46.68,15.62,24.0,90,24.0,90
US,Sonoma-Loeb 2013 Envoy Chardonnay (Carneros),Chardonnay,sonoma,38.29,-122.46,38.0,90,38.0,90
US,Cooper Vineyards 2007 Cabernet Franc (Virginia),Cabernet Franc,placerville,38.52,-120.8,17.0,85,17.0,85
France,Domaine de Mirail 2008 Cabernet Merlot (Vin de Pays des Côtes de Gascogne),Cabernet Merlot,agen,43.95,0.58,12.0,85,12.0,85
Spain,Agricola Castellana 2008 Cuatro Rayas Verdejo (Rueda),Verdejo,medina del campo,41.4,-4.9,14.0,85,14.0,85
Argentina,Finca Los Lirios 2006 Malbec (Luján de Cuyo),Malbec,lujan,-32.99,-68.89,17.0,85,17.0,85
US,Penns Woods 2005 Reserve Cabernet Sauvignon (Pennsylvania),Cabernet Sauvignon,claymont,39.85,-75.55,46.0,85,46.0,85
US,Rued 2007 Pinot Noir (Russian River Valley),Pinot Noir,healdsburg,38.66,-122.92,35.0,85,35.0,85
US,Gauthier 2009 Rockin' H Ranch Vineyards Pinot Noir (Sonoma Coast),Pinot Noir,williamsburg,37.47,-76.83,30.0,87,30.0,87
Croatia,Agrolaguna 2009 Castello Festigia Red (Istria),Red Blend,porec,45.23,13.62,19.0,87,19.0,87
New Zealand,Crossroads 2010 Sauvignon Blanc (Marlborough),Sauvignon Blanc,hastings,-39.58,176.77,15.0,87,15.0,87
Italy,Il Vino dei Padri 2009  Dolcetto d'Acqui,Dolcetto,asti,44.94,8.07,18.0,87,18.0,87
Croatia,Iločki Podrumi 2008 Traminer (Podunavlje),Traminer,backa palanka,45.22,19.36,13.0,87,13.0,87
Croatia,Istravino 2009 De Mar Malvasia (Istria),Malvasia,korcula,42.91,17.41,13.0,87,13.0,87
US,Pavillion Crossing 2009 Reserve Merlot (Lodi),Merlot,pleasant hill,37.93,-122.06,13.0,86,13.0,86
France,Château Biac 2010 Secret de Château Biac  (Cadillac),Bordeaux-style White Blend,floirac,44.7,-0.39,70.0,92,70.0,92
France,Château Tour Grand Mayne 2015  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.9,-0.17,15.0,92,15.0,92
Portugal,Julia Kemper Wines 2011 Touriga Nacional (Dão),Touriga Nacional,mangualde,40.63,-7.75,32.0,92,32.0,92
US,La Marea 2015 Besson Vineyard Old Vine Grenache (Santa Clara Valley),Grenache,old saybrook,41.33,-72.38,38.0,92,38.0,92
Portugal,Quinta da Romaneira 2014 Petit Verdot (Duriense),Petit Verdot,vilela,41.2,-7.49,30.0,92,30.0,92
Portugal,Valle da Fonte 2014 Vinhas Velhas Old Vines Red (Douro),Portuguese Red,godim,41.14,-7.83,25.0,92,25.0,92
Croatia,Grgić Vina 2010 Posip (Korčula),Posip,korcula,42.91,17.41,28.0,89,28.0,89
France,Simon Bize 2010 Les Champlains  (Bourgogne),Chardonnay,beaune,47.06,4.82,26.0,89,26.0,89
New Zealand,Jawbone 2007 Reserve Selection Pinot Noir (Marlborough),Pinot Noir,seddon,-41.65,174.13,35.0,88,35.0,88
Italy,Podere San Cristoforo 2010 Amaranto  (Maremma Toscana),Sangiovese,massa marittima,42.94,10.87,19.0,88,19.0,88
Italy,Barone Ricasoli 2010 Brolio  (Chianti Classico),Sangiovese,siena,43.41,11.46,20.0,88,20.0,88
US,Chateau Lettau 2007 Rockstar Red (Monterey County),Red Blend,atascadero,35.63,-120.69,28.0,88,28.0,88
Italy,Sassotondo 2011 Tuforosso  (Maremma),Red Blend,montefiascone,42.64,11.65,12.0,88,12.0,88
Spain,Celler Pasanau 2008 Ceps Nous Red (Priorat),Red Blend,cambrils,41.27,0.84,27.0,91,27.0,91
Italy,Rocca di Frassinello 2008 Le Sughere di Frassinello  (Maremma),Red Blend,massa marittima,42.93,10.98,33.0,91,33.0,91
Italy,Castello di Bolgheri 2008 Varvàra  (Bolgheri),Red Blend,cecina,43.23,10.62,30.0,91,30.0,91
Portugal,Terra d'Alter 2009 Reserva Red (Alentejano),Portuguese Red,vale da amoreira,39.2,-7.66,19.0,91,19.0,91
Italy,Fattoria Kappa 2009 Kappa Red (Toscana),Red Blend,poggibonsi,43.53,11.21,12.0,91,12.0,91
US,Walter Dacon 2008 C'est Syrah Belle Syrah (Columbia Valley (WA)),Syrah,shelton,47.15,-123.06,30.0,91,30.0,91
Italy,Castello di Bossi 2008 Corbaia Red (Toscana),Red Blend,siena,43.37,11.45,65.0,91,65.0,91
France,Castelmaure 2008 Grande Cuvée Red (Corbières),Rhône-style Red Blend,saint-esteve,42.94,2.81,23.0,91,23.0,91
France,Château Citran 2009  Haut-Médoc,Bordeaux-style Red Blend,saint-medard-en-jalles,45.05,-0.75,35.0,91,35.0,91
France,Château Lyonnat 2009 Emotion  (Lussac Saint-Émilion),Bordeaux-style Red Blend,libourne,44.96,-0.07,48.0,91,48.0,91
France,Château Ségur de Cabanac 2009  Saint-Estèphe,Bordeaux-style Red Blend,saint-medard-en-jalles,45.26,-0.77,85.0,91,85.0,91
US,First Press 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,burbank,34.18,-118.31,20.0,83,20.0,83
Italy,Azienda Agricola Milazzo 2008 Castello Svevo Red (Sicilia),Red Blend,campobello di licata,37.27,13.93,16.0,83,16.0,83
US,Mazza Chautauqua Cellars 2010 Riesling (Lake Erie),Riesling,fredonia,42.31,-79.6,14.0,82,14.0,82
US,Entropy Cellars 2010 Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,livermore,37.66,-121.76,19.0,82,19.0,82
France,Domaine Maby 2012 Casta Diva White (Lirac),Rhône-style White Blend,villeneuve-les-avignon,44.01,4.7,30.0,87,30.0,87
Spain,Baron de Escal 2013 Tempranillo-Garnacha-Mazuelo  (Rioja),Tempranillo Blend,sanlucar de barrameda,36.77,-6.36,10.0,87,10.0,87
Italy,Batzella 2012 Digià Red (Toscana),Red Blend,cecina,43.19,10.58,18.0,87,18.0,87
Portugal,Herdade do Perdigão 2011 Herdade Perdigão Reserva Red (Alentejo),Portuguese Red,portalegre,39.07,-7.38,28.0,88,28.0,88
Italy,Collavini 2013 Turian Ribolla Gialla (Colli Orientali del Friuli),Ribolla Gialla,cividale del friuli,46.0,13.44,24.0,88,24.0,88
US,Heron 2012 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,corning,42.45,-77.2,14.0,88,14.0,88
Portugal,Ideal Drinks 2008 Colinas Reserva Red (Bairrada),Portuguese Red,sintra,38.82,-9.37,20.0,88,20.0,88
Italy,Marco Felluga 2011 Mongris Riserva Pinot Grigio (Collio),Pinot Grigio,ronchi dei legionari,45.9,13.51,30.0,88,30.0,88
US,Vine Hill 2008 Barrel 31 Pinot Noir (Santa Cruz Mountains),Pinot Noir,scotts valley,37.07,-121.96,34.0,91,34.0,91
Italy,Alois Lageder 2008 Krafuss Pinot Noir (Alto Adige),Pinot Noir,appiano,46.29,11.21,50.0,91,50.0,91
France,Domaine Sorin 2011 Rosé (Bandol),Rosé,la ciotat,43.2,5.72,19.0,91,19.0,91
Italy,Colombo 2011 Silvì Metodo Classico Riserva Rosé Pinot Nero (Alta Langa),Pinot Nero,canelli,44.67,8.29,55.0,92,55.0,92
US,Jessie's Grove 2008 Legacy 1868 Red (Amador County),Red Blend,lodi,38.15,-121.34,45.0,92,45.0,92
US,Prima Materia 2014 Estate Bottled Nebbiolo (Kelsey Bench-Lake County),Nebbiolo,piedmont,37.84,-122.26,28.0,92,28.0,92
US,Flanagan 2016 Viognier (Bennett Valley),Viognier,healdsburg,38.61,-122.89,55.0,92,55.0,92
Spain,Valdelana 2004 Reserva  (Rioja),Tempranillo Blend,logrono,42.51,-2.62,23.0,86,23.0,86
France,Domaine de la Bastide 2009 Cuvée Tradition Red (Côtes du Rhône),Rhône-style Red Blend,valreas,44.33,4.92,13.0,86,13.0,86
Spain,Ilurce 2010 Rosado Rosé (Rioja),Rosé,tudela,42.17,-1.77,10.0,86,10.0,86
Argentina,Menduco 2010 Reserve Torrontés (Cafayate),Torrontés,lujan,-33.04,-68.78,12.0,86,12.0,86
France,Ferraud et Fils 2010 Domaine Rolland  (Brouilly),Gamay,villefranche-sur-saone,46.11,4.73,20.0,86,20.0,86
US,Otis Kenyon 2008 Syrah (Walla Walla Valley (WA)),Syrah,walla walla,46.07,-118.34,30.0,90,30.0,90
US,Barber 2009 Lo Scuro Red (Sonoma County),Red Blend,petaluma,38.24,-122.64,20.0,90,20.0,90
Spain,Bodegas La Horra 2009 Corimbo  (Ribera del Duero),Tempranillo,aranda de duero,41.74,-3.87,38.0,90,38.0,90
US,Waits-Mast 2009 Amber Ridge Vineyard Pinot Noir (Russian River Valley),Pinot Noir,daly city,37.73,-122.43,42.0,90,42.0,90
France,Anita et André Kuhnel 2013 Coteau de Malval  (Beaujolais-Villages),Gamay,macon,46.21,4.71,20.0,87,20.0,87
US,Tsillan 2013 Estate Viognier (Lake Chelan),Viognier,east wenatchee bench,47.83,-120.08,18.0,87,18.0,87
Italy,Cordella 2012  Rosso di Montalcino,Sangiovese,sinalunga,43.07,11.55,22.0,87,22.0,87
US,Two Rivers 2008 Riesling (Grand Valley),Riesling,redlands,39.09,-108.66,14.0,86,14.0,86
Italy,Carlo Boscaini 2007 La Preosa  (Valpolicella Classico Superiore Ripasso),"Corvina, Rondinella, Molinara",pescantina,45.53,10.84,20.0,86,20.0,86
Italy,L'Arco 2004  Valpolicella Classico Superiore,"Corvina, Rondinella, Molinara",negrar,45.51,10.93,35.0,86,35.0,86
Chile,Palo Alto 2009 Reserva Sauvignon Blanc (Maule Valley),Sauvignon Blanc,los altos hills,37.37,-122.2,12.0,86,12.0,86
New Zealand,Fusional 2011 Pinot Noir (Marlborough),Pinot Noir,seddon,-41.65,174.13,20.0,85,20.0,85
US,Troublemaker by Austin Hope NV Blend 4 Red (Paso Robles),Rhône-style Red Blend,atascadero,35.59,-120.72,20.0,85,20.0,85
Greece,Alpha Estate 2008 Syrah-Xinomavro Red (Florina),Red Blend,filotas,40.69,21.71,17.0,84,17.0,84
Spain,Anecoop NV Flare Sparkling Moscato (Valencia),Moscato,bunol,39.49,-0.69,13.0,83,13.0,83
Spain,Palacio del Burgo 2014 Tinto  (Rioja),Tempranillo Blend,tudela,42.18,-1.76,10.0,83,10.0,83
France,Gérard Charvet 2014 La Réserve d'Amélie  (Beaujolais-Villages),Chardonnay,macon,46.21,4.71,18.0,82,18.0,82
US,Blair 2012 Roger Rose Vineyard Chardonnay (Arroyo Seco),Chardonnay,pottstown,40.33,-75.65,28.0,90,28.0,90
France,Château Pierrail 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,bergerac,44.77,0.27,22.0,90,22.0,90
France,Château Sainte Marie 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,libourne,44.75,-0.28,15.0,90,15.0,90
Italy,Còlpetrone 2008 Passito  (Sagrantino di Montefalco),Sagrantino,todi,42.87,12.53,33.0,90,33.0,90
France,Domaine de l'A 2011  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,narbonne,43.33,3.01,36.0,90,36.0,90
Italy,Terrabianca 2005 Ceppate Red (Toscana),Red Blend,martinsicuro,42.81,13.86,69.0,92,69.0,92
Australia,The Old Faithful 2005 Top of the Hill Shiraz (McLaren Vale),Shiraz,adelaide,-35.22,138.51,29.0,92,29.0,92
US,Eric Ross 2008 Saralee's Vineyard Marsanne-Roussanne (Russian River Valley),Marsanne-Roussanne,sonoma,38.35,-122.52,28.0,92,28.0,92
US,Bartz-Allen 2008 Split Rock Vineyard Chardonnay (Sonoma Coast),Chardonnay,allen,33.1,-96.67,30.0,92,30.0,92
Portugal,Fonseca 2005 Late Bottled Vintage  (Port),Port,quinta do anjo,38.52,-9.02,25.0,92,25.0,92
France,Domaines Bunan 2015 Le Petit Rouvière Rosé (Var),Rosé,sanary-sur-mer,43.18,5.76,11.0,85,11.0,85
Italy,Garofoli 2015 Serra del Conte  (Verdicchio dei Castelli di Jesi Classico),Verdicchio,loreto,43.45,13.59,10.0,85,10.0,85
France,Ropiteau 2015 Les Plants Nobles Chardonnay (Vin de France),Chardonnay,beaune,46.98,4.77,10.0,85,10.0,85
France,Vignobles Ravel 2015 Château l'Oasis Rosé (Côtes de Provence),Rosé,hyeres,43.23,6.19,15.0,85,15.0,85
US,Iron Side 2013 Red (California),Red Blend,oakdale,38.12,-120.47,15.0,85,15.0,85
Italy,Broglia 2014 La Meirana del Comune di Gavi  (Gavi),Cortese,novi ligure,44.71,8.79,15.0,85,15.0,85
France,Cuvée Lion d'Or 2015 White (Vin de France),White Blend,sorgues,44.04,4.85,8.0,85,8.0,85
Italy,Tiziano Mazzoni 2010 Ai Livelli  (Ghemme),Nebbiolo,borgomanero,45.61,8.48,52.0,91,52.0,91
Italy,Nervi 2008  Gattinara,Nebbiolo,genoa,44.38,9.03,30.0,91,30.0,91
France,Domaine Masson-Blondelet 2013  Pouilly-Fumé,Sauvignon Blanc,nevers,47.29,2.95,35.0,91,35.0,91
Italy,Ofanto 2007 L'Emozione  (Aglianico del Vulture),Aglianico,canosa di puglia,41.22,16.06,30.0,90,30.0,90
Spain,Mar de Viñas 2013 Albariño (Rías Baixas),Albariño,aranjuez,40.0,-3.6,17.0,88,17.0,88
Canada,Calliope 2013 Figure 8 Red (British Columbia),Red Blend,oliver,49.1,-119.53,25.0,88,25.0,88
France,Château du Moulin-à-Vent 2012 Couvent des Thorins  (Moulin-à-Vent),Gamay,macon,46.21,4.72,27.0,88,27.0,88
France,Domaine de Gry-Sablon 2014 Emeringes  (Beaujolais-Villages),Gamay,macon,46.22,4.67,15.0,88,15.0,88
France,Domaine Dubost 2014 Cuvée Tracot  (Beaujolais-Villages),Gamay,villefranche-sur-saone,46.15,4.62,15.0,88,15.0,88
France,Domaine Dupré 2014 Haute Ronze Vieilles Vignes  (Régnié),Gamay,saint-medard-en-jalles,45.09,-0.8,20.0,88,20.0,88
Spain,Casa Castillo 2012 Las Gravas Red (Jumilla),Red Blend,jumilla,38.46,-1.42,32.0,88,32.0,88
France,Salon 1988 Le Mesnil Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,epernay,48.95,4.02,200.0,93,200.0,93
US,Pacific Echo 1992 Private Reserve Brut  (Anderson Valley),Champagne Blend,ukiah,39.09,-123.48,32.0,91,32.0,91
US,Zucca 2010 Sangiovese Rosato Rosé (Amador County),Rosé,oakdale,38.14,-120.46,18.0,87,18.0,87
Argentina,Alberti 154 2010 Torrontés (Salta),Torrontés,lujan,-33.02,-68.88,13.0,87,13.0,87
Italy,Cà Di Rajo 2008 Nina Manzoni (Veneto),Manzoni,oderzo,45.81,12.4,17.0,87,17.0,87
US,Everett Ridge 2008 Estate Syrah (Dry Creek Valley),Syrah,healdsburg,38.61,-122.89,32.0,87,32.0,87
Italy,Futura 14 2012 Raccontami  (Primitivo di Manduria),Primitivo,cazzago san martino,45.63,10.02,55.0,90,55.0,90
US,Victor Vineyards 2011 Pinot Noir (California),Pinot Noir,lodi,38.14,-121.21,18.0,90,18.0,90
US,Vineyard 511 2010 Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,santa rosa,38.57,-122.58,125.0,90,125.0,90
US,Wautoma 2011 Wautoma Springs Vineyard Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,portage,43.95,-89.25,48.0,90,48.0,90
Canada,Nk'Mip Cellars 2009 Qwam Qwmt Syrah (Okanagan Valley),Syrah,osoyoos,49.04,-119.43,35.0,89,35.0,89
Italy,Ognissole 2011 Magnus Nero di Troia (Puglia),Nero di Troia,canosa di puglia,41.19,16.04,36.0,89,36.0,89
Italy,Palamà 2012 Metiusco Red (Salento),Red Blend,cutrofiano,40.13,18.21,22.0,89,22.0,89
Australia,Howard Park 2013 Flint Rock Chardonnay (Great Southern),Chardonnay,busselton,-33.83,115.06,22.0,89,22.0,89
South Africa,Winery of Good Hope 2012 Reserve Pinot Noir (Western Cape),Pinot Noir,somerset west,-34.02,18.82,20.0,89,20.0,89
France,Château Grand Moulin 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,narbonne,43.2,2.76,17.0,90,17.0,90
France,Château Saint-Nicolas 2010  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,saint-esteve,42.64,2.82,20.0,90,20.0,90
Italy,La Velona 2008  Brunello di Montalcino,Sangiovese Grosso,montepulciano,42.99,11.53,40.0,90,40.0,90
Italy,Marchesato degli Aleramici 2007 Riserva  (Brunello di Montalcino),Sangiovese Grosso,roccastrada,43.05,11.37,65.0,90,65.0,90
France,Jean-Noël Haton 2005 Noble Vintage  Millésime Brut  (Champagne),Champagne Blend,epernay,49.07,3.88,70.0,90,70.0,90
US,Pence Ranch 2010 Westslope Pinot Noir (Santa Barbara County),Pinot Noir,lompoc,34.62,-120.25,50.0,90,50.0,90
Italy,Cantine Russo 2010 Rampante Rosso  (Etna),Red Blend,randazzo,37.88,15.09,25.0,89,25.0,89
US,Croteaux 2015 Jolie Rosé Cabernet Franc (North Fork of Long Island),Cabernet Franc,clinton,41.05,-72.44,25.0,89,25.0,89
Italy,Decugnano dei Barbi 2014  Orvieto Classico Superiore,White Blend,orvieto,42.73,12.2,28.0,89,28.0,89
Italy,Barone di Villagrande 2008 Sciara Red (Sicilia),Red Blend,giarre,37.71,15.12,17.0,91,17.0,91
France,Château des Lattes 2010  Médoc,Bordeaux-style Red Blend,cahors,44.5,1.4,20.0,91,20.0,91
France,Château le Manoir 2010 Cuvée Prestige  (Lalande de Pomerol),Bordeaux-style Red Blend,hennebont,47.77,-3.28,70.0,91,70.0,91
Chile,Escalera 2008 Red (Curicó Valley),Red Blend,la serena,-29.91,-71.25,49.0,91,49.0,91
Australia,Campbells NV Tokay (Rutherglen),Tokay,corowa,-36.06,146.43,19.0,89,19.0,89
Portugal,Quinta de Pancas 2003 Assemblage Touriga Nacional-Cabernet Sauvignon (Estremadura),Touriga Nacional-Cabernet Sauvignon,alenquer,39.06,-9.03,12.0,89,12.0,89
US,Napa Redwoods Estate 2004 Yates Family Vineyard Cabernet Franc (Mount Veeder),Cabernet Franc,napa,38.35,-122.2,45.0,89,45.0,89
Germany,Ernst Bretz 2003 Eiswein Riesling (Rheinhessen),Riesling,alzey,49.8,8.19,33.0,89,33.0,89
France,Domaine de Nizas 2005 Vieilles Vignes Carignan,Carignan,agde,43.5,3.39,16.0,89,16.0,89
France,Château Bellevue 2015 Amphorae  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,libourne,44.93,-0.13,45.0,84,45.0,84
France,Château Haut Maurin 2016  Bordeaux Blanc,Sauvignon Blanc,libourne,44.65,-0.26,12.0,84,12.0,84
France,Château Moulin Haut-Laroque 2015  Fronsac,Bordeaux-style Red Blend,libourne,44.96,-0.28,35.0,84,35.0,84
Uruguay,Garzón 2016 Reserve Sauvignon Blanc (Uruguay),Sauvignon Blanc,rocha,-34.57,-54.63,16.0,84,16.0,84
France,Les Vignerons de Tutiac 2015 Excellence  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,blanquefort,45.27,-0.52,16.0,84,16.0,84
Italy,Monte Santoccio 2015  Valpolicella Classico Superiore,Red Blend,negrar,45.55,10.9,20.0,84,20.0,84
France,Château Bourron 2015 Le Belvédère de Bourron  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,fontainebleau,48.34,2.7,14.0,84,14.0,84
France,Château Clairac 2015 Tradition  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,marmande,44.55,0.24,15.0,84,15.0,84
France,Château German 2015  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,saint-medard-en-jalles,45.24,-0.77,20.0,84,20.0,84
US,High Valley Vineyard 2015 Zinfandel (High Valley),Zinfandel,clearlake,39.05,-122.71,30.0,93,30.0,93
Spain,Olivier Rivière 2015 Ganko  (Rioja),Red Blend,logrono,42.43,-2.46,40.0,93,40.0,93
US,Ila 2014 Syrah (Santa Ynez Valley),Syrah,toccoa,34.23,-83.31,48.0,93,48.0,93
Italy,Bottega 2009 Petalo il Vino dell'Amore Moscato (Veneto),Moscato,sacile,45.9,12.46,14.0,84,14.0,84
Australia,Cape Mentelle 2010 Wilyabrup Red (Margaret River),Bordeaux-style Red Blend,busselton,-33.96,115.04,55.0,91,55.0,91
