country,points,price,title,variety,winery,City,Lat,Lng
France,88,15.0,Chateau de Sadran 2012 Prestige  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Chateau de Sadran,gradignan,44.72,-0.61
France,88,11.0,Château Reynon 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château Reynon,floirac,44.65,-0.32
France,88,16.0,Clos des Justices 2012  Bordeaux,Bordeaux-style Red Blend,Clos des Justices,floirac,44.58,-0.31
Spain,88,50.0,Dehesa de los Canónigos 2011 Solideo Reserva 25 Meses  (Ribera del Duero),Tempranillo Blend,Dehesa de los Canónigos,palencia,41.64,-4.22
US,85,17.0,Archer 2011 Pinot Gris (Chehalem Mountains),Pinot Gris,Archer,newberg,45.31,-122.91
Spain,85,15.0,De Alberto 2014 Monasterio de Palazuelos Verdejo (Rueda),Verdejo,De Alberto,medina del campo,41.46,-4.86
France,85,10.0,Domaine de Millet 2014 Colombard-Ugni Blanc (Côtes de Gascogne),Colombard-Ugni Blanc,Domaine de Millet,tonneins,43.89,0.08
Spain,85,13.0,Castelo de Medina 2013 Verdejo (Rueda),Verdejo,Castelo de Medina,medina del campo,41.31,-5.02
France,85,20.0,Château la Colombière 2014 Vinum Rosé (Fronton),Rosé,Château la Colombière,blagnac,43.82,1.43
France,85,11.0,Domaine de Ballade 2014 Ballade Blanc White (Côtes de Gascogne),White Blend,Domaine de Ballade,beziers,43.35,3.27
Italy,85,26.0,Paradisone 2013  Rosso di Montalcino,Sangiovese,Paradisone,sinalunga,43.06,11.5
Chile,85,13.0,In Situ 2014 Reserva Carmenère (Aconcagua Valley),Carmenère,In Situ,los andes,-32.82,-70.56
Spain,90,29.0,Lleiroso 2012 Crianza  (Ribera del Duero),Tempranillo,Lleiroso,palencia,41.64,-4.26
US,90,22.0,Lobo Hills 2015 Roth Rock Farm Chenin Blanc (Yakima Valley),Chenin Blanc,Lobo Hills,woodinville,47.76,-122.15
France,90,31.0,Marcel Couturier 2015 Le Bourg  (Pouilly-Loché),Chardonnay,Marcel Couturier,macon,46.28,4.76
France,90,50.0,Château de Beauregard 2015 Vers Cras  (Pouilly-Fuissé),Chardonnay,Château de Beauregard,macon,46.29,4.75
France,90,35.0,Domaine Arnoux Père et Fils 2015 Les Beaumonts  (Chorey-lès-Beaune),Pinot Noir,Domaine Arnoux Père et Fils,beaune,47.05,4.87
Spain,92,135.0,Abadia Retuerta 2009 Pago Valdebellón Cabernet Sauvignon (Vino de la Tierra de Castilla y León),Cabernet Sauvignon,Abadia Retuerta,laguna de duero,41.62,-4.41
New Zealand,91,30.0,Rockburn 2011 Pinot Noir (Central Otago),Pinot Noir,Rockburn,wanaka,-45.02,168.95
Spain,91,70.0,Bodegas Vínícola Real 2006 200 Monges Reserva  (Rioja),Red Blend,Bodegas Vínícola Real,logrono,42.35,-2.48
US,86,16.0,Battle Creek 2012 Unconditional Pinot Noir (Oregon),Pinot Noir,Battle Creek,battle creek,42.34,-85.29
Spain,86,38.0,Casado Morales 2009 Reserva White (Rioja),White Blend,Casado Morales,logrono,42.49,-2.58
France,86,19.0,Charles Sparr 2013 Tradition Gewurztraminer (Alsace),Gewürztraminer,Charles Sparr,colmar,48.16,7.3
US,87,36.0,Solitary Cellars 2014 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Solitary Cellars,madera,36.85,-119.95
France,87,17.0,Thibault 2015 Fernand & Sons Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,Thibault,chenove,47.14,4.96
US,87,25.0,Twill 2014 Pinot Noir (Willamette Valley),Pinot Noir,Twill,lake oswego,45.36,-122.69
Italy,87,26.0,Voerzio Martini 2015 Rocchettevino  (Dolcetto d'Alba),Dolcetto,Voerzio Martini,bra,44.65,7.93
France,87,22.0,Domaine Tinel-Blondelet 2015 Domaine de la Croix-Canat La Vendangette  (Sancerre),Sauvignon Blanc,Domaine Tinel-Blondelet,nevers,47.28,2.96
France,87,14.0,Eric Louis 2016 Alphonse Dolly Les Doigts d'Or de Dolly Pinot Noir (Vin de France),Pinot Noir,Eric Louis,nevers,47.31,2.87
Italy,87,14.0,Giribaldi 2016 Campo del Pero  (Dolcetto d'Alba),Dolcetto,Giribaldi,alba,44.63,8.06
Canada,88,20.0,Meyer Family Vineyards 2012 Meyer Chardonnay (Okanagan Valley),Chardonnay,Meyer Family Vineyards,oliver,49.34,-119.55
Italy,88,45.0,Tenimenti Famiglia Cavallero 2009 La Fenice  (Barolo),Nebbiolo,Tenimenti Famiglia Cavallero,asti,44.97,8.27
Italy,88,99.0,Tenuta Carretta 2009 Cannubi  (Barolo),Nebbiolo,Tenuta Carretta,alba,44.73,7.99
Italy,88,18.0,Amastuola 2011 Primitivo (Puglia),Primitivo,Amastuola,massafra,40.58,17.17
Italy,88,25.0,Castel di Salve 2012 Cento su Cento Primitivo (Salento),Primitivo,Castel di Salve,tricase,39.96,18.36
Italy,88,13.0,Tenute Rubino 2012 Marmorelle Red (Salento),Red Blend,Tenute Rubino,brindisi,40.63,17.96
Italy,88,50.0,Terre da Vino 2009 Essenze  (Barolo),Nebbiolo,Terre da Vino,alba,44.63,7.95
Italy,87,42.0,Cefalicchio 2011 Jalal Moscato (Puglia),Moscato,Cefalicchio,ariano irpino,41.16,15.1
France,87,30.0,Château Carcanieux 2010  Médoc,Bordeaux-style Red Blend,Château Carcanieux,royan,45.36,-0.98
Italy,87,24.0,Tenuta Gorghi Tondi 2011 Meridiano 12 White (Sicilia),White Blend,Tenuta Gorghi Tondi,mazara del vallo,37.6,12.65
France,92,45.0,Château les Grands Chênes 2013  Médoc,Bordeaux-style Red Blend,Château les Grands Chênes,royan,45.35,-0.83
Italy,92,25.0,Zisola 2013 Nero d'Avola (Sicilia),Nero d'Avola,Zisola,noto,36.87,15.05
Austria,92,30.0,Hajszan Neumann 2014 Weissleiten Gemischter Satz White (Vienna),Austrian white blend,Hajszan Neumann,vienna,48.25,16.36
US,92,48.0,Jamie Slone Wines 2012 BoRific Red (Happy Canyon of Santa Barbara),Bordeaux-style Red Blend,Jamie Slone Wines,santa barbara,34.42,-119.7
New Zealand,92,39.0,Newton Forrest Estate 2013 Cornerstone Gimblett Gravels Red (Hawke's Bay),Bordeaux-style Red Blend,Newton Forrest Estate,havelock,-41.5,173.82
Italy,88,70.0,Marion 2007  Amarone della Valpolicella,"Corvina, Rondinella, Molinara",Marion,san martino buon albergo,45.46,11.11
US,87,28.0,Noceto 2008 Dos Oakies Sangiovese (Shenandoah Valley (CA)),Sangiovese,Noceto,placerville,38.52,-120.82
Italy,87,26.0,CàMaiol 2015  Lugana,Turbiana,CàMaiol,desenzano del garda,45.45,10.6
France,87,22.0,Château Hermitage Saint-Martin 2016 Enzo Rosé (Côtes de Provence),Rosé,Château Hermitage Saint-Martin,marmande,44.67,-0.02
France,87,25.0,Domaine des Diables 2016 Le Petit Diable Rosé (Côtes de Provence),Rosé,Domaine des Diables,gardanne,43.5,5.65
US,87,30.0,Sarzotti 2014 Zinfandel (Paso Robles),Zinfandel,Sarzotti,atascadero,35.55,-120.61
New Zealand,87,16.0,Tohu 2016 Single Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,Tohu,seddon,-41.66,174.03
France,87,20.0,Vignobles de Saint-Tropez 2016 La Bravade Rosé (Côtes de Provence),Rosé,Vignobles de Saint-Tropez,sainte-maxime,43.27,6.64
US,82,13.0,Napa Creek 2007 Merlot (Napa Valley),Merlot,Napa Creek,napa,38.3,-122.29
US,86,35.0,Kastania 2010 Jaden & Keira's Cuvée Pinot Noir (Sonoma Coast),Pinot Noir,Kastania,petaluma,38.21,-122.6
France,86,18.0,Mas Sainte Berthe 2012 Passe-Rose Rosé (Les Baux de Provence),Rosé,Mas Sainte Berthe,saint-remy-de-provence,43.74,4.81
Italy,86,15.0,Monte Schiavo 2010 Sassaiolo  (Rosso Piceno),Red Blend,Monte Schiavo,jesi,43.51,13.17
Italy,86,14.0,Cantina Ma.Ri.Ca. 2012 Tosius  (Verdicchio dei Castelli di Jesi Classico Superiore),Verdicchio,Cantina Ma.Ri.Ca.,jesi,43.55,13.16
Italy,86,15.0,Casalfarneto 2012 Fontevecchia  (Verdicchio dei Castelli di Jesi Classico Superiore),Verdicchio,Casalfarneto,jesi,43.52,13.03
Italy,86,15.0,Centanni Giacomo 2012  Offida Passerina,Passerina,Centanni Giacomo,fermo,43.07,13.78
Italy,92,120.0,Gravner 2003 Anfora Breg White (Venezia Giulia),White Blend,Gravner,gorizia,45.98,13.61
US,91,24.0,Forth 2004 La Rousse Vineyard Syrah (Dry Creek Valley),Syrah,Forth,healdsburg,38.58,-122.9
Austria,91,50.0,Gsellmann & Hans 2006 Gabarinza Red (Burgenland),Austrian Red Blend,Gsellmann & Hans,neusiedl am see,47.9,16.9
US,89,60.0,Feather 2011 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Feather,carbondale,37.56,-89.11
Italy,89,18.0,Grotta del Sole 2012 Piedirosso (Campi Flegrei),Piedirosso,Grotta del Sole,qualiano,40.88,14.11
Spain,89,26.0,Celler Dosterras 2011 Vespres Red (Montsant),Red Blend,Celler Dosterras,cambrils,41.13,0.81
France,89,41.0,Dauvergne & Ranvier 2010 Vin Rare  (Gigondas),Rhône-style Red Blend,Dauvergne & Ranvier,dinard,49.2,-2.11
Greece,89,16.0,Nasiakos 2012 Moschofilero (Mantinia),Moschofilero,Nasiakos,nemea,37.87,22.68
Spain,86,16.0,Finca Casa Lo Alto 2011 Crianza Red (Utiel-Requena),Red Blend,Finca Casa Lo Alto,utiel,39.44,-1.32
Argentina,86,23.0,Cruzat NV Cuvée Réserve Extra Brut  (Mendoza),Champagne Blend,Cruzat,lujan,-33.08,-68.92
France,89,20.0,Château Roquefort 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château Roquefort,aubagne,43.25,5.62
Italy,87,23.0,Conti Zecca 2006 Primitivo (Salento),Primitivo,Conti Zecca,leverano,40.29,17.99
Australia,87,14.0,Water Wheel 2006 Memsie Shiraz-Cabernet Sauvignon-Malbec Red (Bendigo),Red Blend,Water Wheel,bendigo,-36.6,143.95
US,92,55.0,Masút 2011 Block 11 Pinot Noir (Mendocino County),Pinot Noir,Masút,ukiah,39.28,-123.26
Italy,92,62.0,Fattoi 2008  Brunello di Montalcino,Sangiovese Grosso,Fattoi,roccastrada,43.01,11.45
Italy,84,10.0,Blason 2007 Friulano (Friuli Isonzo),Friulano,Blason,ronchi dei legionari,45.89,13.49
Italy,84,21.0,Tenuta di Serramarrocco 2007 Baglio di Serramarrocco Nero d'Avola (Sicilia),Nero d'Avola,Tenuta di Serramarrocco,salemi,37.95,12.74
France,85,11.0,Château Grand Meynau 2016  Bordeaux,Cabernet Sauvignon-Merlot,Château Grand Meynau,libourne,44.92,-0.18
France,85,11.0,Château Lussan 2016  Bordeaux,Bordeaux-style Red Blend,Château Lussan,royan,45.3,-0.84
France,85,40.0,Château Montlisse 2011  Saint-Émilion,Bordeaux-style Red Blend,Château Montlisse,libourne,44.88,-0.11
France,85,10.0,Château Sainte-Marie 2015 Alios  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Sainte-Marie,libourne,44.75,-0.28
Italy,85,16.0,Marchesini 2016  Bardolino Classico,Red Blend,Marchesini,pescantina,45.51,10.75
Portugal,85,12.0,Quinta do Conde 2015 Quinta Vista Red (Lisboa),Portuguese Red,Quinta do Conde,santo antonio da charneca,38.57,-9.04
Australia,85,28.0,Streicker 2013 Bridgeland Block Sauvignon Blanc-Semillon (Margaret River),Sauvignon Blanc-Semillon,Streicker,busselton,-33.73,115.04
Uruguay,84,16.0,Ariano Hermanos 2013 Don Adelio Reserve Tannat-Syrah (Canelones),Tannat-Syrah,Ariano Hermanos,progreso,-34.69,-56.27
France,85,10.0,Gayda 2016 Flying Solo Grenache Cinsault Rosé (Pays d'Oc),Rosé,Gayda,limoux,43.12,2.16
US,85,20.0,Sannino 2016 Chardonnay (North Fork of Long Island),Chardonnay,Sannino,clinton,41.04,-72.46
France,84,15.0,Domaine des Verchères 2016  Mâcon-Villages,Chardonnay,Domaine des Verchères,villefranche-sur-saone,45.93,4.69
France,84,12.0,Domaine Saint-Nabor 2016 Chardonnay (Pays d'Oc),Chardonnay,Domaine Saint-Nabor,obernai,48.44,7.42
US,84,23.0,Parmeson 2016 Indian Springs Ranch Vineyard Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Parmeson,healdsburg,38.65,-122.91
France,83,17.0,Château Damase 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Damase,libourne,45.0,-0.25
France,83,15.0,Château Larteau 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Larteau,libourne,44.89,-0.28
Spain,83,10.0,Monterebro 2013 Blanco Sauvignon Blanc (Jumilla),Sauvignon Blanc,Monterebro,jumilla,38.48,-1.32
France,83,19.0,Château de Crain 2012  Bordeaux,Bordeaux-style Red Blend,Château de Crain,libourne,44.86,-0.35
France,83,12.0,Léo de la Gaffelière 2012  Bordeaux,Bordeaux-style Red Blend,Léo de la Gaffelière,libourne,44.89,-0.16
Italy,87,20.0,Caldora Vini 2011 Colle dei Venti Pecorino (Terre di Chieti),Pecorino,Caldora Vini,ortona,42.35,14.4
France,87,12.0,Château La Rose du Pin 2012  Entre-Deux-Mers,Bordeaux-style White Blend,Château La Rose du Pin,carpentras,44.08,5.12
France,87,20.0,Château la Tour de l'Evêque 2012 Pétale de Rosé Rosé (Côtes de Provence),Rosé,Château la Tour de l'Evêque,sollies-pont,43.22,6.12
France,87,15.0,Château Lavergne-Dulong 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Lavergne-Dulong,lormont,44.88,-0.44
US,87,45.0,August West 2011 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,August West,san francisco,37.74,-122.4
Spain,87,14.0,Bodegas Zugober 2010 Belezos  (Rioja),Tempranillo Blend,Bodegas Zugober,logrono,42.49,-2.58
Italy,87,15.0,Villa Gianna 2011 Vigne del Borgo Sauvignon (Lazio),Sauvignon,Villa Gianna,pontinia,41.42,12.96
US,87,21.0,Voss 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Voss,american canyon,38.22,-122.26
France,95,65.0,Château Calon Ségur 2011  Saint-Estèphe,Bordeaux-style Red Blend,Château Calon Ségur,saint-medard-en-jalles,45.27,-0.78
Spain,92,49.0,Finca Mayor 2004 Gran Reserva  (Rioja),Tempranillo,Finca Mayor,aranda de duero,41.66,-3.73
Italy,92,79.0,Antolini 2009 Moropio  (Amarone della Valpolicella Classico),Red Blend,Antolini,negrar,45.54,10.91
France,87,22.0,Jean-Marc Brocard 2015 Sainte-Claire  (Chablis),Chardonnay,Jean-Marc Brocard,auxerre,47.76,3.76
Italy,87,52.0,Tenute Fiorebelli 2011 Coste Bianche  (Amarone della Valpolicella),Corvina,Tenute Fiorebelli,certaldo,43.51,11.08
France,87,18.0,Domaine de la Denante 2015  Bourgogne,Chardonnay,Domaine de la Denante,macon,46.3,4.76
Italy,89,54.0,La Rasina 2012  Brunello di Montalcino,Sangiovese,La Rasina,sinalunga,43.05,11.52
Italy,89,45.0,Badia di Morrona 2011 Vigna Alta Sangiovese (Toscana),Sangiovese,Badia di Morrona,ponsacco,43.53,10.67
Italy,89,18.0,Il Sassolo 2013 Santa Cristina a Mezzana  (Carmignano),Red Blend,Il Sassolo,signa,43.8,11.02
US,89,26.0,De Tierra 2015 Zabala Vineyard Riesling (Arroyo Seco),Riesling,De Tierra,monterey,36.56,-121.92
Italy,89,32.0,Tringali Casanuova 2013 1698  (Bolgheri),Red Blend,Tringali Casanuova,campiglia marittima,43.16,10.58
France,89,120.0,Domaine Moillard 2009 Rugiens Premier Cru  (Pommard),Pinot Noir,Domaine Moillard,beaune,47.14,4.95
South Africa,89,15.0,Edgebaston 2010 The Pepper Pot Red (Stellenbosch),Red Blend,Edgebaston,stellenbosch,-33.89,18.85
Italy,89,80.0,Le Gode 2007  Brunello di Montalcino,Sangiovese Grosso,Le Gode,siena,43.08,11.48
Italy,89,90.0,Podere La Vigna 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Podere La Vigna,sinalunga,43.1,11.56
Italy,89,50.0,Agostina Pieri 2007  Brunello di Montalcino,Sangiovese Grosso,Agostina Pieri,roccastrada,42.98,11.48
South Africa,86,25.0,Radford Dale 2009 Viognier (Stellenbosch),Viognier,Radford Dale,somerset west,-34.02,18.82
Argentina,86,13.0,Maipe 2011 Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Maipe,lujan,-33.18,-68.92
US,87,29.0,Martellotto 2014 La Gioja Merlot (Santa Ynez Valley),Merlot,Martellotto,lompoc,34.63,-120.19
Italy,87,29.0,Ormanni 2011 Borro del Diavolo Riserva  (Chianti Classico),Sangiovese,Ormanni,poggibonsi,43.48,11.2
US,87,54.0,Snowden 2013 The Ranch Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Snowden,sonoma,38.51,-122.47
Italy,87,22.0,Lamole di Lamole 2012 Blue Label  (Chianti Classico),Red Blend,Lamole di Lamole,figline valdarno,43.55,11.36
Italy,87,25.0,Machiavelli 2013 Solatio del Tani  (Chianti Classico),Red Blend,Machiavelli,impruneta,43.68,11.2
Australia,87,13.0,Milton Park 2014 Chardonnay (South Australia),Chardonnay,Milton Park,gawler,-34.5,139.08
Italy,87,12.0,Poggio Salvi 2014  Rosso di Montepulciano,Red Blend,Poggio Salvi,roccastrada,43.05,11.44
Italy,85,17.0,Quattro Leoni 2008 Grignolino (Monferrato),Grignolino,Quattro Leoni,florence,43.77,11.25
France,86,12.0,Domaine des Cantarelles 2010 Rosé de Fayel Rosé (Vin de Pays du Gard),Rosé,Domaine des Cantarelles,saint-maximin-la-sainte-baume,43.54,5.94
Portugal,86,19.0,Monte da Ravasqueira 2009 Tinto Red (Alentejano),Portuguese Red,Monte da Ravasqueira,evora,38.75,-8.01
Italy,86,12.0,Monte Tondo 2010 Corte del Sole  (Soave),Garganega,Monte Tondo,san bonifacio,45.41,11.26
US,86,35.0,Tyee 2008 Estate Barrel Select Pinot Noir (Willamette Valley),Pinot Noir,Tyee,corvallis,44.46,-123.32
Italy,86,12.0,Zanasi NV  Lambrusco Grasparossa di Castelvetro,Lambrusco Grasparossa,Zanasi,castelnuovo rangone,44.54,10.96
Spain,86,15.0,Batán de Salas 2015 Syrah (Somontano),Syrah,Batán de Salas,barbastro,42.0,0.14
US,86,30.0,Ladera 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Ladera,santa rosa,38.53,-122.5
Spain,86,13.0,Los Monteros NV Brut Metodo Tradicional Macabeo (Cava),Macabeo,Los Monteros,marbella,36.51,-4.82
US,86,20.0,LVVR NV Blanc de Blancs Sparkling (Lodi),Sparkling Blend,LVVR,lodi,38.15,-121.16
Chile,86,10.0,Haras de Pirque 2016 Albaclara Gran Reserva Sauvignon Blanc (Leyda Valley-Maipo Valley),Sauvignon Blanc,Haras de Pirque,buin,-33.71,-70.62
US,91,36.0,Bookwalter 2005 Merlot (Columbia Valley (WA)),Merlot,Bookwalter,richland,46.25,-119.3
US,91,32.0,Crauford 2005 Kilt Lifter Brown Vineyard Zinfandel (Napa Valley),Zinfandel,Crauford,santa rosa,38.53,-122.52
Italy,91,45.0,Castello Monte Vibiano Vecchio 2003 L'Andrea Red (Colli Perugini),Red Blend,Castello Monte Vibiano Vecchio,marsciano,42.96,12.25
Canada,91,20.0,Jackson-Triggs 2005 Proprietors' Reserve Icewine Vidal Blanc (Niagara Peninsula),Vidal Blanc,Jackson-Triggs,niagara falls,43.24,-79.09
Canada,91,33.0,Fairview Cellars 2005 Cabernet Franc (Okanagan Valley),Cabernet Franc,Fairview Cellars,oliver,49.17,-119.6
New Zealand,91,39.0,Amisfield 2006 Pinot Noir (Central Otago),Pinot Noir,Amisfield,wanaka,-44.99,168.82
Italy,88,60.0,Tenuta degli Dei 2013 Cavalli Red (Toscana),Red Blend,Tenuta degli Dei,portoferraio,42.72,10.42
Italy,88,35.0,Terre di Talamo 2012 PerCecco Petit Verdot (Toscana),Petit Verdot,Terre di Talamo,siena,43.37,11.45
US,88,25.0,Hudson-Chatham 2013 Empire Reserve Red (New York),Red Blend,Hudson-Chatham,albany,42.31,-73.64
Italy,88,26.0,La Selva 2013 Colli dell'Uccellina Riserva  (Morellino di Scansano),Red Blend,La Selva,bucine,43.38,11.55
Italy,88,33.0,Pagani de Marchi 2012 Olmata Red (Toscana),Red Blend,Pagani de Marchi,cecina,43.29,10.62
Australia,92,200.0,Cloudburst 2013 Chardonnay (Margaret River),Chardonnay,Cloudburst,busselton,-33.82,115.04
US,92,60.0,Ken Brown 2013 Rita's Crown Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ken Brown,lompoc,34.61,-120.2
US,92,39.0,Baiocchi Wines 2013 Sharon's Vineyard Mourvèdre (El Dorado),Mourvèdre,Baiocchi Wines,cameron park,38.39,-120.8
Chile,87,15.0,Bodegas Manutara 2016 Desafio Chardonnay (Maule Valley),Chardonnay,Bodegas Manutara,villa alemana,-33.3,-71.4
Spain,87,14.0,Valdelacierva 2014 Crianza  (Rioja),Tempranillo,Valdelacierva,logrono,42.42,-2.58
France,87,16.0,Château des Loges 2015 Sélection  (Beaujolais-Villages),Gamay,Château des Loges,villefranche-sur-saone,46.06,4.61
Italy,87,20.0,Daniele Reale 2013 La Fiù  (Barbera d'Asti Superiore),Barbera,Daniele Reale,mantova,45.15,10.79
US,92,37.0,Château Potelle 2009 Explorer The Illegitimate Red (Napa Valley),Red Blend,Château Potelle,sonoma,38.5,-122.46
Spain,88,11.0,Higueruela 2009 Garnacha (Almansa),Garnacha,Higueruela,almansa,38.96,-1.44
Italy,87,12.0,Oscar Bosio 2007 La Bruciata  (Barbera d'Alba),Barbera,Oscar Bosio,canelli,44.71,8.19
Italy,87,35.0,Pescaja 2007 Solneri  (Barbera d'Asti Superiore Nizza),Barbera,Pescaja,alba,44.82,8.01
US,87,40.0,Hidden Ridge 2006 55% Slope Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Hidden Ridge,santa rosa,38.52,-122.59
France,87,20.0,Domaine de la Sauveuse 2009 Cuvée Carolle White (Côtes de Provence),White Blend,Domaine de la Sauveuse,sollies-pont,43.25,6.11
South Africa,91,30.0,Cederberg 2011 Five Generations Chenin Blanc (Cederberg),Chenin Blanc,Cederberg,ceres,-32.5,19.26
Italy,91,40.0,Marco de Bartoli 2011 Grappoli del Grillo (Sicilia),Grillo,Marco de Bartoli,mazara del vallo,37.73,12.54
Spain,91,30.0,Pagos del Moncayo 2011 PdM Moncayo Syrah (Campo de Borja),Syrah,Pagos del Moncayo,tarazona,41.83,-1.68
US,93,18.0,Fife 2004 L'Attitude 39 Red (Mendocino),Rhône-style Red Blend,Fife,errol,56.41,-3.22
Germany,93,144.0,Stephan Ehlen 2005 Erdener Treppchen Trockenbeerenauslese Riesling (Mosel-Saar-Ruwer),Riesling,Stephan Ehlen,wittlich,49.98,7.02
Germany,93,48.0,Seebrich 2006 Niersteiner Oelberg Beerenauslese Riesling (Rheinhessen),Riesling,Seebrich,trebur,49.87,8.34
Spain,93,29.0,"Bodegas Toro Albala, SL 2004 Don PX Pedro Ximénez (Montilla-Moriles)",Pedro Ximénez,"Bodegas Toro Albala, SL",aguilar de la frontera,37.51,-4.65
Germany,89,17.0,Oberbergen 2012 Estate Bottled Pinot Gris (Baden),Pinot Gris,Oberbergen,breisach,48.1,7.66
US,88,12.0,Fat Monk 2009 Chardonnay (Central Coast),Chardonnay,Fat Monk,edgewater,40.8,-73.96
Italy,88,30.0,Icario 2008  Vino Nobile di Montepulciano,Prugnolo Gentile,Icario,montepulciano,43.11,11.78
Italy,88,18.0,Pietro Beconcini 2006 Maurleo Red (Toscana),Red Blend,Pietro Beconcini,san miniato,43.69,10.88
US,88,20.0,Piper Sonoma NV Blanc de Blancs Sparkling (Sonoma County),Sparkling Blend,Piper Sonoma,guttenberg,40.76,-73.98
Spain,85,36.0,Vallformosa 2005 Clos Maset Selección Especial Cabernet Sauvignon (Penedès),Cabernet Sauvignon,Vallformosa,sant pere de ribes,41.38,1.68
US,85,45.0,Snow Farm 2007 Icewine Vidal Blanc (Vermont),Vidal Blanc,Snow Farm,plattsburgh,44.63,-73.33
Spain,85,15.0,El Molinet 2006 Red (Valencia),Red Blend,El Molinet,barcelona,41.4,2.15
Australia,85,10.0,Rocland Estate 2007 Ass Kisser Shiraz (South Australia),Shiraz,Rocland Estate,gawler,-34.46,138.98
Italy,85,16.0,Monte Cicogna 2007 Il Torrione Bianco di Moniga  (Garda Classico),Riesling,Monte Cicogna,desenzano del garda,45.53,10.54
Italy,85,14.0,Peri Bigogno 2008  Montenetto di Brescia,Marzemino,Peri Bigogno,rezzato,45.47,10.3
Italy,84,14.0,Cantina Bergamasca 2010 Pinot Bianco (Lombardy),Pinot Bianco,Cantina Bergamasca,seriate,45.68,9.8
Italy,84,10.0,Civielle - Cantina della Valtenesi e della Lugana 2006 Trepio' Red (Benaco Bresciano),Red Blend,Civielle - Cantina della Valtenesi e della Lugana,desenzano del garda,45.52,10.53
